Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
12/07/2008,00:00,"Briggate at McDonalds	",179,Saturday,28,July,2008
12/07/2008,01:00,"Briggate at McDonalds	",137,Saturday,28,July,2008
12/07/2008,02:00,"Briggate at McDonalds	",92,Saturday,28,July,2008
12/07/2008,03:00,"Briggate at McDonalds	",54,Saturday,28,July,2008
12/07/2008,04:00,"Briggate at McDonalds	",40,Saturday,28,July,2008
12/07/2008,05:00,"Briggate at McDonalds	",37,Saturday,28,July,2008
12/07/2008,06:00,"Briggate at McDonalds	",51,Saturday,28,July,2008
12/07/2008,07:00,"Briggate at McDonalds	",141,Saturday,28,July,2008
12/07/2008,08:00,"Briggate at McDonalds	",396,Saturday,28,July,2008
12/07/2008,09:00,"Briggate at McDonalds	",933,Saturday,28,July,2008
12/07/2008,10:00,"Briggate at McDonalds	",1531,Saturday,28,July,2008
12/07/2008,11:00,"Briggate at McDonalds	",2094,Saturday,28,July,2008
12/07/2008,12:00,"Briggate at McDonalds	",2276,Saturday,28,July,2008
12/07/2008,13:00,"Briggate at McDonalds	",2285,Saturday,28,July,2008
12/07/2008,14:00,"Briggate at McDonalds	",1751,Saturday,28,July,2008
12/07/2008,15:00,"Briggate at McDonalds	",2224,Saturday,28,July,2008
12/07/2008,16:00,"Briggate at McDonalds	",1817,Saturday,28,July,2008
12/07/2008,17:00,"Briggate at McDonalds	",1605,Saturday,28,July,2008
12/07/2008,18:00,"Briggate at McDonalds	",1130,Saturday,28,July,2008
12/07/2008,19:00,"Briggate at McDonalds	",775,Saturday,28,July,2008
12/07/2008,20:00,"Briggate at McDonalds	",543,Saturday,28,July,2008
12/07/2008,21:00,"Briggate at McDonalds	",458,Saturday,28,July,2008
12/07/2008,22:00,"Briggate at McDonalds	",486,Saturday,28,July,2008
12/07/2008,23:00,"Briggate at McDonalds	",470,Saturday,28,July,2008
13/07/2008,00:00,"Briggate at McDonalds	",363,Sunday,28,July,2008
13/07/2008,01:00,"Briggate at McDonalds	",269,Sunday,28,July,2008
13/07/2008,02:00,"Briggate at McDonalds	",242,Sunday,28,July,2008
13/07/2008,03:00,"Briggate at McDonalds	",188,Sunday,28,July,2008
13/07/2008,04:00,"Briggate at McDonalds	",167,Sunday,28,July,2008
13/07/2008,05:00,"Briggate at McDonalds	",85,Sunday,28,July,2008
13/07/2008,06:00,"Briggate at McDonalds	",82,Sunday,28,July,2008
13/07/2008,07:00,"Briggate at McDonalds	",112,Sunday,28,July,2008
13/07/2008,08:00,"Briggate at McDonalds	",144,Sunday,28,July,2008
13/07/2008,09:00,"Briggate at McDonalds	",266,Sunday,28,July,2008
13/07/2008,10:00,"Briggate at McDonalds	",801,Sunday,28,July,2008
13/07/2008,11:00,"Briggate at McDonalds	",1266,Sunday,28,July,2008
13/07/2008,12:00,"Briggate at McDonalds	",1692,Sunday,28,July,2008
13/07/2008,13:00,"Briggate at McDonalds	",1845,Sunday,28,July,2008
13/07/2008,14:00,"Briggate at McDonalds	",1301,Sunday,28,July,2008
13/07/2008,15:00,"Briggate at McDonalds	",1088,Sunday,28,July,2008
13/07/2008,16:00,"Briggate at McDonalds	",971,Sunday,28,July,2008
13/07/2008,17:00,"Briggate at McDonalds	",638,Sunday,28,July,2008
13/07/2008,18:00,"Briggate at McDonalds	",383,Sunday,28,July,2008
13/07/2008,19:00,"Briggate at McDonalds	",285,Sunday,28,July,2008
13/07/2008,20:00,"Briggate at McDonalds	",260,Sunday,28,July,2008
13/07/2008,21:00,"Briggate at McDonalds	",183,Sunday,28,July,2008
13/07/2008,22:00,"Briggate at McDonalds	",146,Sunday,28,July,2008
13/07/2008,23:00,"Briggate at McDonalds	",71,Sunday,28,July,2008
14/07/2008,00:00,"Briggate at McDonalds	",41,Monday,29,July,2008
14/07/2008,01:00,"Briggate at McDonalds	",33,Monday,29,July,2008
14/07/2008,02:00,"Briggate at McDonalds	",34,Monday,29,July,2008
14/07/2008,03:00,"Briggate at McDonalds	",6,Monday,29,July,2008
14/07/2008,04:00,"Briggate at McDonalds	",5,Monday,29,July,2008
14/07/2008,05:00,"Briggate at McDonalds	",42,Monday,29,July,2008
14/07/2008,06:00,"Briggate at McDonalds	",84,Monday,29,July,2008
14/07/2008,07:00,"Briggate at McDonalds	",264,Monday,29,July,2008
14/07/2008,08:00,"Briggate at McDonalds	",559,Monday,29,July,2008
14/07/2008,09:00,"Briggate at McDonalds	",702,Monday,29,July,2008
14/07/2008,10:00,"Briggate at McDonalds	",1077,Monday,29,July,2008
14/07/2008,11:00,"Briggate at McDonalds	",1422,Monday,29,July,2008
14/07/2008,12:00,"Briggate at McDonalds	",2103,Monday,29,July,2008
14/07/2008,13:00,"Briggate at McDonalds	",2163,Monday,29,July,2008
14/07/2008,14:00,"Briggate at McDonalds	",1955,Monday,29,July,2008
14/07/2008,15:00,"Briggate at McDonalds	",1827,Monday,29,July,2008
14/07/2008,16:00,"Briggate at McDonalds	",1744,Monday,29,July,2008
14/07/2008,17:00,"Briggate at McDonalds	",1462,Monday,29,July,2008
14/07/2008,18:00,"Briggate at McDonalds	",846,Monday,29,July,2008
14/07/2008,19:00,"Briggate at McDonalds	",377,Monday,29,July,2008
14/07/2008,20:00,"Briggate at McDonalds	",304,Monday,29,July,2008
14/07/2008,21:00,"Briggate at McDonalds	",248,Monday,29,July,2008
14/07/2008,22:00,"Briggate at McDonalds	",165,Monday,29,July,2008
14/07/2008,23:00,"Briggate at McDonalds	",92,Monday,29,July,2008
15/07/2008,00:00,"Briggate at McDonalds	",48,Tuesday,29,July,2008
15/07/2008,01:00,"Briggate at McDonalds	",23,Tuesday,29,July,2008
15/07/2008,02:00,"Briggate at McDonalds	",16,Tuesday,29,July,2008
15/07/2008,03:00,"Briggate at McDonalds	",8,Tuesday,29,July,2008
15/07/2008,04:00,"Briggate at McDonalds	",4,Tuesday,29,July,2008
15/07/2008,05:00,"Briggate at McDonalds	",23,Tuesday,29,July,2008
15/07/2008,06:00,"Briggate at McDonalds	",96,Tuesday,29,July,2008
15/07/2008,07:00,"Briggate at McDonalds	",297,Tuesday,29,July,2008
15/07/2008,08:00,"Briggate at McDonalds	",525,Tuesday,29,July,2008
15/07/2008,09:00,"Briggate at McDonalds	",742,Tuesday,29,July,2008
15/07/2008,10:00,"Briggate at McDonalds	",1131,Tuesday,29,July,2008
15/07/2008,11:00,"Briggate at McDonalds	",1630,Tuesday,29,July,2008
15/07/2008,12:00,"Briggate at McDonalds	",2111,Tuesday,29,July,2008
15/07/2008,13:00,"Briggate at McDonalds	",2259,Tuesday,29,July,2008
15/07/2008,14:00,"Briggate at McDonalds	",1893,Tuesday,29,July,2008
15/07/2008,15:00,"Briggate at McDonalds	",1645,Tuesday,29,July,2008
15/07/2008,16:00,"Briggate at McDonalds	",1551,Tuesday,29,July,2008
15/07/2008,17:00,"Briggate at McDonalds	",1236,Tuesday,29,July,2008
15/07/2008,18:00,"Briggate at McDonalds	",816,Tuesday,29,July,2008
15/07/2008,19:00,"Briggate at McDonalds	",438,Tuesday,29,July,2008
15/07/2008,20:00,"Briggate at McDonalds	",352,Tuesday,29,July,2008
15/07/2008,21:00,"Briggate at McDonalds	",255,Tuesday,29,July,2008
15/07/2008,22:00,"Briggate at McDonalds	",212,Tuesday,29,July,2008
15/07/2008,23:00,"Briggate at McDonalds	",122,Tuesday,29,July,2008
16/07/2008,00:00,"Briggate at McDonalds	",47,Wednesday,29,July,2008
16/07/2008,01:00,"Briggate at McDonalds	",21,Wednesday,29,July,2008
16/07/2008,02:00,"Briggate at McDonalds	",22,Wednesday,29,July,2008
16/07/2008,03:00,"Briggate at McDonalds	",17,Wednesday,29,July,2008
16/07/2008,04:00,"Briggate at McDonalds	",14,Wednesday,29,July,2008
16/07/2008,05:00,"Briggate at McDonalds	",29,Wednesday,29,July,2008
16/07/2008,06:00,"Briggate at McDonalds	",91,Wednesday,29,July,2008
16/07/2008,07:00,"Briggate at McDonalds	",230,Wednesday,29,July,2008
16/07/2008,08:00,"Briggate at McDonalds	",592,Wednesday,29,July,2008
16/07/2008,09:00,"Briggate at McDonalds	",661,Wednesday,29,July,2008
16/07/2008,10:00,"Briggate at McDonalds	",1021,Wednesday,29,July,2008
16/07/2008,11:00,"Briggate at McDonalds	",1680,Wednesday,29,July,2008
16/07/2008,12:00,"Briggate at McDonalds	",2028,Wednesday,29,July,2008
16/07/2008,13:00,"Briggate at McDonalds	",2318,Wednesday,29,July,2008
16/07/2008,14:00,"Briggate at McDonalds	",1901,Wednesday,29,July,2008
16/07/2008,15:00,"Briggate at McDonalds	",1385,Wednesday,29,July,2008
16/07/2008,16:00,"Briggate at McDonalds	",1391,Wednesday,29,July,2008
16/07/2008,17:00,"Briggate at McDonalds	",1050,Wednesday,29,July,2008
16/07/2008,18:00,"Briggate at McDonalds	",891,Wednesday,29,July,2008
16/07/2008,19:00,"Briggate at McDonalds	",470,Wednesday,29,July,2008
16/07/2008,20:00,"Briggate at McDonalds	",368,Wednesday,29,July,2008
16/07/2008,21:00,"Briggate at McDonalds	",241,Wednesday,29,July,2008
16/07/2008,22:00,"Briggate at McDonalds	",224,Wednesday,29,July,2008
16/07/2008,23:00,"Briggate at McDonalds	",85,Wednesday,29,July,2008
17/07/2008,00:00,"Briggate at McDonalds	",55,Thursday,29,July,2008
17/07/2008,01:00,"Briggate at McDonalds	",35,Thursday,29,July,2008
17/07/2008,02:00,"Briggate at McDonalds	",75,Thursday,29,July,2008
17/07/2008,03:00,"Briggate at McDonalds	",31,Thursday,29,July,2008
17/07/2008,04:00,"Briggate at McDonalds	",10,Thursday,29,July,2008
17/07/2008,05:00,"Briggate at McDonalds	",24,Thursday,29,July,2008
17/07/2008,06:00,"Briggate at McDonalds	",85,Thursday,29,July,2008
17/07/2008,07:00,"Briggate at McDonalds	",279,Thursday,29,July,2008
17/07/2008,08:00,"Briggate at McDonalds	",529,Thursday,29,July,2008
17/07/2008,09:00,"Briggate at McDonalds	",590,Thursday,29,July,2008
17/07/2008,10:00,"Briggate at McDonalds	",996,Thursday,29,July,2008
17/07/2008,11:00,"Briggate at McDonalds	",1476,Thursday,29,July,2008
17/07/2008,12:00,"Briggate at McDonalds	",1705,Thursday,29,July,2008
17/07/2008,13:00,"Briggate at McDonalds	",1795,Thursday,29,July,2008
17/07/2008,14:00,"Briggate at McDonalds	",1722,Thursday,29,July,2008
17/07/2008,15:00,"Briggate at McDonalds	",1886,Thursday,29,July,2008
17/07/2008,16:00,"Briggate at McDonalds	",1925,Thursday,29,July,2008
17/07/2008,17:00,"Briggate at McDonalds	",1613,Thursday,29,July,2008
17/07/2008,18:00,"Briggate at McDonalds	",1200,Thursday,29,July,2008
17/07/2008,19:00,"Briggate at McDonalds	",804,Thursday,29,July,2008
17/07/2008,20:00,"Briggate at McDonalds	",573,Thursday,29,July,2008
17/07/2008,21:00,"Briggate at McDonalds	",386,Thursday,29,July,2008
17/07/2008,22:00,"Briggate at McDonalds	",239,Thursday,29,July,2008
17/07/2008,23:00,"Briggate at McDonalds	",148,Thursday,29,July,2008
18/07/2008,00:00,"Briggate at McDonalds	",119,Friday,29,July,2008
18/07/2008,01:00,"Briggate at McDonalds	",84,Friday,29,July,2008
18/07/2008,02:00,"Briggate at McDonalds	",66,Friday,29,July,2008
18/07/2008,03:00,"Briggate at McDonalds	",79,Friday,29,July,2008
18/07/2008,04:00,"Briggate at McDonalds	",42,Friday,29,July,2008
18/07/2008,05:00,"Briggate at McDonalds	",41,Friday,29,July,2008
18/07/2008,06:00,"Briggate at McDonalds	",86,Friday,29,July,2008
18/07/2008,07:00,"Briggate at McDonalds	",293,Friday,29,July,2008
18/07/2008,08:00,"Briggate at McDonalds	",469,Friday,29,July,2008
18/07/2008,09:00,"Briggate at McDonalds	",631,Friday,29,July,2008
18/07/2008,10:00,"Briggate at McDonalds	",1010,Friday,29,July,2008
18/07/2008,11:00,"Briggate at McDonalds	",1773,Friday,29,July,2008
18/07/2008,12:00,"Briggate at McDonalds	",2171,Friday,29,July,2008
18/07/2008,13:00,"Briggate at McDonalds	",2384,Friday,29,July,2008
18/07/2008,14:00,"Briggate at McDonalds	",2118,Friday,29,July,2008
18/07/2008,15:00,"Briggate at McDonalds	",2051,Friday,29,July,2008
18/07/2008,16:00,"Briggate at McDonalds	",1791,Friday,29,July,2008
18/07/2008,17:00,"Briggate at McDonalds	",1452,Friday,29,July,2008
18/07/2008,18:00,"Briggate at McDonalds	",1013,Friday,29,July,2008
18/07/2008,19:00,"Briggate at McDonalds	",585,Friday,29,July,2008
18/07/2008,20:00,"Briggate at McDonalds	",535,Friday,29,July,2008
18/07/2008,21:00,"Briggate at McDonalds	",468,Friday,29,July,2008
18/07/2008,22:00,"Briggate at McDonalds	",471,Friday,29,July,2008
18/07/2008,23:00,"Briggate at McDonalds	",319,Friday,29,July,2008
19/07/2008,00:00,"Briggate at McDonalds	",278,Saturday,29,July,2008
19/07/2008,01:00,"Briggate at McDonalds	",140,Saturday,29,July,2008
19/07/2008,02:00,"Briggate at McDonalds	",98,Saturday,29,July,2008
19/07/2008,03:00,"Briggate at McDonalds	",78,Saturday,29,July,2008
19/07/2008,04:00,"Briggate at McDonalds	",47,Saturday,29,July,2008
19/07/2008,05:00,"Briggate at McDonalds	",50,Saturday,29,July,2008
19/07/2008,06:00,"Briggate at McDonalds	",70,Saturday,29,July,2008
19/07/2008,07:00,"Briggate at McDonalds	",149,Saturday,29,July,2008
19/07/2008,08:00,"Briggate at McDonalds	",370,Saturday,29,July,2008
19/07/2008,09:00,"Briggate at McDonalds	",815,Saturday,29,July,2008
19/07/2008,10:00,"Briggate at McDonalds	",1396,Saturday,29,July,2008
19/07/2008,11:00,"Briggate at McDonalds	",1826,Saturday,29,July,2008
19/07/2008,12:00,"Briggate at McDonalds	",1904,Saturday,29,July,2008
19/07/2008,13:00,"Briggate at McDonalds	",1710,Saturday,29,July,2008
19/07/2008,14:00,"Briggate at McDonalds	",1123,Saturday,29,July,2008
19/07/2008,15:00,"Briggate at McDonalds	",1448,Saturday,29,July,2008
19/07/2008,16:00,"Briggate at McDonalds	",1851,Saturday,29,July,2008
19/07/2008,17:00,"Briggate at McDonalds	",1464,Saturday,29,July,2008
19/07/2008,18:00,"Briggate at McDonalds	",830,Saturday,29,July,2008
19/07/2008,19:00,"Briggate at McDonalds	",451,Saturday,29,July,2008
19/07/2008,20:00,"Briggate at McDonalds	",324,Saturday,29,July,2008
19/07/2008,21:00,"Briggate at McDonalds	",417,Saturday,29,July,2008
19/07/2008,22:00,"Briggate at McDonalds	",384,Saturday,29,July,2008
19/07/2008,23:00,"Briggate at McDonalds	",432,Saturday,29,July,2008
20/07/2008,00:00,"Briggate at McDonalds	",302,Sunday,29,July,2008
20/07/2008,01:00,"Briggate at McDonalds	",254,Sunday,29,July,2008
20/07/2008,02:00,"Briggate at McDonalds	",193,Sunday,29,July,2008
20/07/2008,03:00,"Briggate at McDonalds	",190,Sunday,29,July,2008
20/07/2008,04:00,"Briggate at McDonalds	",89,Sunday,29,July,2008
20/07/2008,05:00,"Briggate at McDonalds	",54,Sunday,29,July,2008
20/07/2008,06:00,"Briggate at McDonalds	",53,Sunday,29,July,2008
20/07/2008,07:00,"Briggate at McDonalds	",60,Sunday,29,July,2008
20/07/2008,08:00,"Briggate at McDonalds	",111,Sunday,29,July,2008
20/07/2008,09:00,"Briggate at McDonalds	",235,Sunday,29,July,2008
20/07/2008,10:00,"Briggate at McDonalds	",688,Sunday,29,July,2008
20/07/2008,11:00,"Briggate at McDonalds	",1106,Sunday,29,July,2008
20/07/2008,12:00,"Briggate at McDonalds	",1575,Sunday,29,July,2008
20/07/2008,13:00,"Briggate at McDonalds	",1750,Sunday,29,July,2008
20/07/2008,14:00,"Briggate at McDonalds	",1477,Sunday,29,July,2008
20/07/2008,15:00,"Briggate at McDonalds	",1525,Sunday,29,July,2008
20/07/2008,16:00,"Briggate at McDonalds	",1278,Sunday,29,July,2008
20/07/2008,17:00,"Briggate at McDonalds	",580,Sunday,29,July,2008
20/07/2008,18:00,"Briggate at McDonalds	",303,Sunday,29,July,2008
20/07/2008,19:00,"Briggate at McDonalds	",192,Sunday,29,July,2008
20/07/2008,20:00,"Briggate at McDonalds	",236,Sunday,29,July,2008
20/07/2008,21:00,"Briggate at McDonalds	",187,Sunday,29,July,2008
20/07/2008,22:00,"Briggate at McDonalds	",126,Sunday,29,July,2008
20/07/2008,23:00,"Briggate at McDonalds	",67,Sunday,29,July,2008
21/07/2008,00:00,"Briggate at McDonalds	",38,Monday,30,July,2008
21/07/2008,01:00,"Briggate at McDonalds	",20,Monday,30,July,2008
21/07/2008,02:00,"Briggate at McDonalds	",18,Monday,30,July,2008
21/07/2008,03:00,"Briggate at McDonalds	",16,Monday,30,July,2008
21/07/2008,04:00,"Briggate at McDonalds	",10,Monday,30,July,2008
21/07/2008,05:00,"Briggate at McDonalds	",36,Monday,30,July,2008
21/07/2008,06:00,"Briggate at McDonalds	",125,Monday,30,July,2008
21/07/2008,07:00,"Briggate at McDonalds	",276,Monday,30,July,2008
21/07/2008,08:00,"Briggate at McDonalds	",407,Monday,30,July,2008
21/07/2008,09:00,"Briggate at McDonalds	",484,Monday,30,July,2008
21/07/2008,10:00,"Briggate at McDonalds	",1080,Monday,30,July,2008
21/07/2008,11:00,"Briggate at McDonalds	",1585,Monday,30,July,2008
21/07/2008,12:00,"Briggate at McDonalds	",2181,Monday,30,July,2008
21/07/2008,13:00,"Briggate at McDonalds	",2081,Monday,30,July,2008
21/07/2008,14:00,"Briggate at McDonalds	",1264,Monday,30,July,2008
21/07/2008,15:00,"Briggate at McDonalds	",660,Monday,30,July,2008
21/07/2008,16:00,"Briggate at McDonalds	",1024,Monday,30,July,2008
21/07/2008,17:00,"Briggate at McDonalds	",1274,Monday,30,July,2008
21/07/2008,18:00,"Briggate at McDonalds	",817,Monday,30,July,2008
21/07/2008,19:00,"Briggate at McDonalds	",397,Monday,30,July,2008
21/07/2008,20:00,"Briggate at McDonalds	",287,Monday,30,July,2008
21/07/2008,21:00,"Briggate at McDonalds	",204,Monday,30,July,2008
21/07/2008,22:00,"Briggate at McDonalds	",143,Monday,30,July,2008
21/07/2008,23:00,"Briggate at McDonalds	",88,Monday,30,July,2008
22/07/2008,00:00,"Briggate at McDonalds	",16,Tuesday,30,July,2008
22/07/2008,01:00,"Briggate at McDonalds	",21,Tuesday,30,July,2008
22/07/2008,02:00,"Briggate at McDonalds	",6,Tuesday,30,July,2008
22/07/2008,03:00,"Briggate at McDonalds	",13,Tuesday,30,July,2008
22/07/2008,04:00,"Briggate at McDonalds	",8,Tuesday,30,July,2008
22/07/2008,05:00,"Briggate at McDonalds	",20,Tuesday,30,July,2008
22/07/2008,06:00,"Briggate at McDonalds	",94,Tuesday,30,July,2008
22/07/2008,07:00,"Briggate at McDonalds	",302,Tuesday,30,July,2008
22/07/2008,08:00,"Briggate at McDonalds	",551,Tuesday,30,July,2008
22/07/2008,09:00,"Briggate at McDonalds	",665,Tuesday,30,July,2008
22/07/2008,10:00,"Briggate at McDonalds	",1012,Tuesday,30,July,2008
22/07/2008,11:00,"Briggate at McDonalds	",1535,Tuesday,30,July,2008
22/07/2008,12:00,"Briggate at McDonalds	",2158,Tuesday,30,July,2008
22/07/2008,13:00,"Briggate at McDonalds	",2339,Tuesday,30,July,2008
22/07/2008,14:00,"Briggate at McDonalds	",2048,Tuesday,30,July,2008
22/07/2008,15:00,"Briggate at McDonalds	",1321,Tuesday,30,July,2008
22/07/2008,16:00,"Briggate at McDonalds	",1170,Tuesday,30,July,2008
22/07/2008,17:00,"Briggate at McDonalds	",1496,Tuesday,30,July,2008
22/07/2008,18:00,"Briggate at McDonalds	",822,Tuesday,30,July,2008
22/07/2008,19:00,"Briggate at McDonalds	",459,Tuesday,30,July,2008
22/07/2008,20:00,"Briggate at McDonalds	",426,Tuesday,30,July,2008
22/07/2008,21:00,"Briggate at McDonalds	",257,Tuesday,30,July,2008
22/07/2008,22:00,"Briggate at McDonalds	",210,Tuesday,30,July,2008
22/07/2008,23:00,"Briggate at McDonalds	",137,Tuesday,30,July,2008
23/07/2008,00:00,"Briggate at McDonalds	",29,Wednesday,30,July,2008
23/07/2008,01:00,"Briggate at McDonalds	",49,Wednesday,30,July,2008
23/07/2008,02:00,"Briggate at McDonalds	",33,Wednesday,30,July,2008
23/07/2008,03:00,"Briggate at McDonalds	",22,Wednesday,30,July,2008
23/07/2008,04:00,"Briggate at McDonalds	",10,Wednesday,30,July,2008
23/07/2008,05:00,"Briggate at McDonalds	",34,Wednesday,30,July,2008
23/07/2008,06:00,"Briggate at McDonalds	",124,Wednesday,30,July,2008
23/07/2008,07:00,"Briggate at McDonalds	",288,Wednesday,30,July,2008
23/07/2008,08:00,"Briggate at McDonalds	",618,Wednesday,30,July,2008
23/07/2008,09:00,"Briggate at McDonalds	",656,Wednesday,30,July,2008
23/07/2008,10:00,"Briggate at McDonalds	",1043,Wednesday,30,July,2008
23/07/2008,11:00,"Briggate at McDonalds	",1426,Wednesday,30,July,2008
23/07/2008,12:00,"Briggate at McDonalds	",2152,Wednesday,30,July,2008
23/07/2008,13:00,"Briggate at McDonalds	",2214,Wednesday,30,July,2008
23/07/2008,14:00,"Briggate at McDonalds	",2110,Wednesday,30,July,2008
23/07/2008,15:00,"Briggate at McDonalds	",1495,Wednesday,30,July,2008
23/07/2008,16:00,"Briggate at McDonalds	",1415,Wednesday,30,July,2008
23/07/2008,17:00,"Briggate at McDonalds	",1357,Wednesday,30,July,2008
23/07/2008,18:00,"Briggate at McDonalds	",802,Wednesday,30,July,2008
23/07/2008,19:00,"Briggate at McDonalds	",421,Wednesday,30,July,2008
23/07/2008,20:00,"Briggate at McDonalds	",372,Wednesday,30,July,2008
23/07/2008,21:00,"Briggate at McDonalds	",295,Wednesday,30,July,2008
23/07/2008,22:00,"Briggate at McDonalds	",263,Wednesday,30,July,2008
23/07/2008,23:00,"Briggate at McDonalds	",124,Wednesday,30,July,2008
24/07/2008,00:00,"Briggate at McDonalds	",60,Thursday,30,July,2008
24/07/2008,01:00,"Briggate at McDonalds	",37,Thursday,30,July,2008
24/07/2008,02:00,"Briggate at McDonalds	",15,Thursday,30,July,2008
24/07/2008,03:00,"Briggate at McDonalds	",18,Thursday,30,July,2008
24/07/2008,04:00,"Briggate at McDonalds	",2,Thursday,30,July,2008
24/07/2008,05:00,"Briggate at McDonalds	",23,Thursday,30,July,2008
24/07/2008,06:00,"Briggate at McDonalds	",106,Thursday,30,July,2008
24/07/2008,07:00,"Briggate at McDonalds	",245,Thursday,30,July,2008
24/07/2008,08:00,"Briggate at McDonalds	",514,Thursday,30,July,2008
24/07/2008,09:00,"Briggate at McDonalds	",554,Thursday,30,July,2008
24/07/2008,10:00,"Briggate at McDonalds	",991,Thursday,30,July,2008
24/07/2008,11:00,"Briggate at McDonalds	",1532,Thursday,30,July,2008
24/07/2008,12:00,"Briggate at McDonalds	",2202,Thursday,30,July,2008
